35 generic
15 21 3
15 22 2
15 23 2
15 24 4
15 25 5
15 26 2
15 27 1
15 28 2
15 29 0
15 30 5
15 31 5
15 32 5
15 33 3
15 34 3
16 0 3
16 1 0
16 2 1
16 3 4
16 4 2
16 5 0
16 6 2
16 7 1
16 8 0
16 9 0
16 10 0
16 11 3
16 12 2
16 13 5
16 14 1
16 15 0
16 16 2
16 17 3
16 18 0
16 19 2
16 20 0
16 21 4
16 22 3
16 23 4
16 24 1
16 25 1
16 26 3
16 27 1
16 28 4
16 29 0
16 30 0
16 31 4
16 32 0
16 33 2
16 34 4
17 0 0
17 1 5
17 2 4
17 3 2
17 4 5
17 5 2
17 6 4
17 7 0
17 8 0
17 9 5
17 10 2
17 11 5
17 12 1
17 13 5
17 14 3
17 15 0
17 16 2
17 17 5
17 18 0
17 19 0
17 20 3
17 21 3
17 22 0
17 23 2
17 24 0
17 25 2
17 26 0
17 27 2
17 28 0
17 29 4
17 30 1
17 31 3
17 32 2
17 33 0
17 34 0
18 0 4
18 1 3
18 2 2
18 3 5
18 4 3
18 5 2
18 6 3
18 7 5
18 8 3
18 9 3
18 10 0
18 11 3
18 12 5
18 13 4
18 14 1
18 15 0
18 16 1
18 17 3
18 18 2
18 19 0
18 20 3
18 21 2
18 22 4
18 23 0
18 24 0
18 25 4
18 26 0
18 27 5
18 28 2
18 29 0
18 30 2
18 31 4
18 32 2
18 33 0
18 34 2
19 0 1
19 1 1
19 2 0
19 3 1
19 4 5
19 5 1
19 6 3
19 7 5
19 8 1
19 9 4
19 10 4
19 11 2
19 12 2
19 13 0
19 14 0
19 15 2
19 16 1
19 17 3
19 18 1
19 19 5
19 20 1
19 21 1
19 22 5
19 23 0
19 24 4
19 25 5
19 26 0
19 27 2
19 28 5
19 29 2
19 30 1
19 31 2
19 32 0
19 33 0
19 34 4
20 0 5
20 1 3
20 2 1
20 3 5
20 4 0
20 5 1
20 6 4
20 7 0
20 8 4
20 9 2
20 10 3
20 11 2
20 12 2
20 13 0
20 14 4
20 15 0
20 16 2
20 17 4
20 18 4
20 19 2
20 20 5
20 21 1
20 22 1
20 23 0
20 24 1
20 25 5
20 26 4
20 27 3
20 28 2
20 29 0
20 30 1
20 31 3
20 32 5
20 33 3
20 34 4
21 0 3
21 1 3
21 2 2
21 3 5
21 4 3
21 5 0
21 6 1
21 7 0
21 8 1
21 9 4
21 10 2
21 11 2
21 12 5
21 13 0
21 14 4
21 15 3
21 16 0
21 17 0
21 18 3
21 19 3
21 20 4
21 21 2
21 22 0
21 23 2
21 24 2
21 25 1
21 26 5
21 27 0
21 28 3
21 29 2
21 30 2
21 31 2
21 32 0
21 33 0
21 34 4
22 0 0
22 1 1
22 2 4
22 3 3
22 4 3
22 5 1
22 6 1
22 7 5
22 8 1
22 9 0
22 10 1
22 11 4
22 12 2
22 13 5
22 14 3
22 15 3
22 16 3
22 17 0
22 18 2
22 19 4
22 20 0
22 21 3
22 22 5
22 23 0
22 24 0
22 25 0
22 26 3
22 27 1
22 28 4
22 29 5
22 30 4
22 31 1
22 32 0
22 33 5
22 34 1
23 0 4
23 1 5
23 2 1
23 3 5
23 4 1
23 5 0
23 6 5
23 7 1
23 8 2
23 9 2
23 10 0
23 11 1
23 12 5
23 13 4
23 14 2
23 15 3
23 16 3
23 17 1
23 18 5
23 19 0
23 20 1
23 21 4
23 22 3
23 23 0
23 24 5
23 25 0
23 26 4
23 27 3
23 28 0
23 29 1
23 30 0
23 31 0
23 32 0
23 33 4
23 34 3
24 0 2
24 1 5
24 2 2
24 3 2
24 4 3
24 5 1
24 6 0
24 7 5
24 8 1
24 9 1
24 10 1
24 11 1
24 12 5
24 13 0
24 14 3
24 15 5
24 16 5
24 17 3
24 18 4
24 19 0
24 20 5
24 21 5
24 22 2
24 23 0
24 24 4
24 25 0
24 26 0
24 27 0
24 28 5
24 29 1
24 30 3
24 31 1
24 32 0
24 33 4
24 34 2
25 0 5
25 1 1
25 2 1
25 3 4
25 4 3
25 5 4
25 6 2
25 7 4
25 8 2
25 9 1
25 10 4
25 11 2
25 12 3
25 13 5
25 14 5
25 15 0
25 16 4
25 17 3
25 18 3
25 19 0
25 20 5
25 21 0
25 22 1
25 23 0
25 24 0
25 25 0
25 26 2
25 27 0
25 28 3
25 29 2
25 30 4
25 31 0
25 32 0
25 33 5
25 34 5
26 0 1
26 1 0
26 2 3
26 3 3
26 4 1
26 5 1
26 6 5
26 7 3
26 8 5
26 9 4
26 10 1
26 11 3
26 12 4
26 13 0
26 14 0
26 15 5
26 16 4
26 17 5
26 18 1
26 19 5
26 20 2
26 21 2
26 22 2
26 23 3
26 24 0
26 25 2
26 26 3
26 27 3
26 28 3
26 29 1
26 30 2
26 31 4
26 32 5
26 33 1
26 34 1
27 0 4
27 1 0
27 2 5
27 3 4
27 4 0
27 5 0
27 6 2
27 7 5
27 8 1
27 9 3
27 10 2
27 11 3
27 12 1
27 13 2
27 14 3
27 15 0
27 16 2
27 17 2
27 18 1
27 19 3
27 20 2
27 21 3
27 22 4
27 23 1
27 24 5
27 25 3
27 26 5
27 27 3
27 28 5
27 29 4
27 30 5
27 31 0
27 32 3
27 33 3
27 34 4
28 0 3
28 1 5
28 2 0
28 3 4
28 4 2
28 5 0
28 6 0
28 7 0
28 8 0
28 9 0
28 10 4
28 11 4
28 12 0
28 13 4
28 14 2
28 15 0
28 16 4
28 17 0
28 18 0
28 19 0
28 20 0
28 21 4
28 22 1
28 23 5
28 24 0
28 25 0
28 26 1
28 27 4
28 28 0
28 29 5
28 30 2
28 31 1
28 32 3
28 33 2
28 34 0
29 0 4
29 1 0
29 2 2
29 3 5
29 4 5
29 5 1
29 6 1
29 7 3
29 8 5
29 9 3
29 10 5
29 11 1
29 12 0
29 13 3
29 14 2
29 15 1
29 16 3
29 17 3
29 18 5
29 19 2
29 20 5
29 21 4
29 22 0
29 23 3
29 24 3
29 25 3
29 26 1
29 27 3
29 28 5
29 29 5
29 30 3
29 31 4
29 32 5
29 33 4
29 34 3
30 0 2
30 1 5
30 2 2
30 3 4
30 4 2
30 5 5
30 6 5
30 7 2
30 8 2
30 9 0
30 10 0
30 11 5
30 12 0
30 13 5
30 14 0
30 15 0
30 16 4
30 17 5
30 18 1
30 19 3
30 20 0
30 21 3
30 22 4
30 23 3
30 24 1
30 25 4
30 26 5
30 27 3
30 28 4
30 29 0
30 30 4
30 31 5
30 32 5
30 33 0
30 34 4
31 0 1
31 1 2
31 2 5
31 3 3
31 4 0
31 5 5
31 6 1
31 7 3
31 8 2
31 9 2
31 10 4
31 11 3
31 12 4
31 13 2
31 14 2
31 15 3
31 16 2
31 17 4
31 18 1
31 19 1
31 20 2
31 21 2
31 22 0
31 23 1
31 24 0
31 25 0
31 26 1
31 27 1
31 28 0
31 29 4
31 30 1
31 31 2
31 32 2
31 33 2
31 34 0
32 0 5
32 1 3
32 2 4
32 3 2
32 4 3
32 5 4
32 6 4
32 7 2
32 8 2
32 9 5
32 10 2
32 11 0
32 12 0
32 13 5
32 14 0
32 15 0
32 16 3
32 17 5
32 18 0
32 19 0
32 20 2
32 21 3
32 22 4
32 23 5
32 24 3
32 25 5
32 26 0
32 27 3
32 28 5
32 29 1
32 30 1
32 31 0
32 32 2
32 33 5
32 34 0
33 0 1
33 1 4
33 2 4
33 3 0
33 4 3
33 5 1
33 6 3
33 7 2
33 8 1
33 9 2
33 10 0
33 11 2
33 12 3
33 13 2
33 14 0
33 15 0
33 16 0
33 17 0
33 18 4
33 19 4
33 20 0
33 21 2
33 22 0
33 23 2
33 24 5
33 25 5
33 26 0
33 27 4
33 28 2
33 29 5
33 30 3
33 31 4
33 32 4
33 33 1
33 34 1
34 0 3
34 1 1
34 2 2
34 3 1
34 4 0
34 5 0
34 6 1
34 7 1
34 8 0
34 9 1
34 10 5
34 11 0
34 12 0
34 13 5
34 14 2
34 15 5
34 16 3
34 17 0
34 18 5
34 19 3
34 20 2
34 21 5
34 22 3
34 23 0
34 24 3
34 25 0
34 26 5
34 27 3
34 28 1
34 29 4
34 30 0
34 31 5
34 32 0
34 33 1
34 34 0
