32 generic
7 6 5
7 7 3
7 8 3
7 9 2
7 10 2
7 11 2
7 12 1
7 13 0
7 14 0
7 15 2
7 16 3
7 17 5
7 18 2
7 19 5
7 20 4
7 21 3
7 22 3
7 23 5
7 24 0
7 25 0
7 26 3
7 27 3
7 28 5
7 29 4
7 30 4
7 31 3
8 0 4
8 1 2
8 2 3
8 3 4
8 4 1
8 5 2
8 6 1
8 7 5
8 8 3
8 9 0
8 10 1
8 11 4
8 12 2
8 13 5
8 14 0
8 15 1
8 16 5
8 17 0
8 18 1
8 19 2
8 20 2
8 21 0
8 22 4
8 23 1
8 24 1
8 25 3
8 26 1
8 27 0
8 28 5
8 29 1
8 30 0
8 31 2
9 0 4
9 1 5
9 2 0
9 3 4
9 4 0
9 5 1
9 6 0
9 7 2
9 8 1
9 9 1
9 10 5
9 11 1
9 12 4
9 13 0
9 14 3
9 15 0
9 16 1
9 17 2
9 18 5
9 19 0
9 20 3
9 21 5
9 22 0
9 23 0
9 24 5
9 25 2
9 26 0
9 27 3
9 28 3
9 29 4
9 30 2
9 31 0
10 0 0
10 1 0
10 2 0
10 3 2
10 4 5
10 5 0
10 6 4
10 7 5
10 8 1
10 9 2
10 10 1
10 11 3
10 12 0
10 13 5
10 14 3
10 15 0
10 16 2
10 17 0
10 18 5
10 19 1
10 20 5
10 21 0
10 22 0
10 23 2
10 24 2
10 25 0
10 26 2
10 27 2
10 28 1
10 29 5
10 30 1
10 31 5
11 0 0
11 1 1
11 2 1
11 3 5
11 4 4
11 5 1
11 6 4
11 7 1
11 8 2
11 9 5
11 10 0
11 11 4
11 12 4
11 13 4
11 14 1
11 15 0
11 16 2
11 17 0
11 18 0
11 19 3
11 20 5
11 21 4
11 22 4
11 23 2
11 24 2
11 25 3
11 26 0
11 27 4
11 28 4
11 29 0
11 30 0
11 31 5
12 0 2
12 1 2
12 2 4
12 3 0
12 4 3
12 5 4
12 6 0
12 7 2
12 8 3
12 9 2
12 10 5
12 11 1
12 12 3
12 13 4
12 14 0
12 15 1
12 16 2
12 17 4
12 18 0
12 19 0
12 20 1
12 21 5
12 22 0
12 23 0
12 24 0
12 25 3
12 26 3
12 27 0
12 28 4
12 29 5
12 30 5
12 31 3
13 0 2
13 1 2
13 2 2
13 3 5
13 4 1
13 5 2
13 6 3
13 7 1
13 8 5
13 9 4
13 10 1
13 11 2
13 12 2
13 13 3
13 14 3
13 15 0
13 16 0
13 17 4
13 18 0
13 19 0
13 20 3
13 21 1
13 22 2
13 23 3
13 24 2
13 25 4
13 26 2
13 27 5
13 28 0
13 29 3
13 30 3
13 31 2
14 0 0
14 1 0
14 2 1
14 3 1
14 4 3
14 5 2
14 6 3
14 7 3
14 8 0
14 9 0
14 10 5
14 11 4
14 12 1
14 13 3
14 14 4
14 15 5
14 16 5
14 17 3
14 18 5
14 19 0
14 20 0
14 21 4
14 22 3
14 23 3
14 24 0
14 25 0
14 26 0
14 27 4
14 28 0
14 29 0
14 30 1
14 31 2
15 0 1
15 1 2
15 2 2
15 3 0
15 4 4
15 5 4
15 6 0
15 7 3
15 8 0
15 9 4
15 10 4
15 11 2
15 12 5
15 13 1
15 14 3
15 15 5
15 16 1
15 17 3
15 18 1
15 19 3
15 20 2
15 21 0
15 22 2
15 23 5
15 24 4
15 25 4
15 26 3
15 27 5
15 28 3
15 29 4
15 30 4
15 31 2
16 0 3
16 1 3
16 2 1
16 3 4
16 4 4
16 5 3
16 6 5
16 7 5
16 8 0
16 9 5
16 10 5
16 11 2
16 12 0
16 13 4
16 14 0
16 15 0
16 16 2
16 17 1
16 18 5
16 19 2
16 20 2
16 21 4
16 22 4
16 23 0
16 24 1
16 25 0
16 26 5
16 27 1
16 28 2
16 29 0
16 30 2
16 31 3
17 0 4
17 1 5
17 2 0
17 3 1
17 4 3
17 5 1
17 6 0
17 7 1
17 8 5
17 9 2
17 10 1
17 11 1
17 12 4
17 13 4
17 14 3
17 15 3
17 16 3
17 17 5
17 18 0
17 19 0
17 20 5
17 21 5
17 22 2
17 23 0
17 24 0
17 25 2
17 26 0
17 27 3
17 28 5
17 29 0
17 30 2
17 31 0
18 0 0
18 1 2
18 2 5
18 3 5
18 4 5
18 5 4
18 6 3
18 7 1
18 8 0
18 9 4
18 10 2
18 11 3
18 12 4
18 13 0
18 14 4
18 15 0
18 16 0
18 17 5
18 18 1
18 19 1
18 20 5
18 21 4
18 22 3
18 23 0
18 24 1
18 25 0
18 26 0
18 27 5
18 28 0
18 29 1
18 30 1
18 31 0
19 0 4
19 1 2
19 2 3
19 3 1
19 4 0
19 5 4
19 6 5
19 7 1
19 8 5
19 9 2
19 10 1
19 11 2
19 12 3
19 13 1
19 14 2
19 15 4
19 16 2
19 17 3
19 18 0
19 19 3
19 20 0
19 21 2
19 22 0
19 23 3
19 24 5
19 25 3
19 26 1
19 27 2
19 28 1
19 29 0
19 30 5
19 31 4
20 0 3
20 1 3
20 2 4
20 3 2
20 4 0
20 5 2
20 6 0
20 7 3
20 8 0
20 9 4
20 10 3
20 11 1
20 12 0
20 13 4
20 14 1
20 15 3
20 16 0
20 17 0
20 18 4
20 19 0
20 20 1
20 21 0
20 22 3
20 23 5
20 24 3
20 25 3
20 26 4
20 27 3
20 28 2
20 29 2
20 30 0
20 31 5
21 0 3
21 1 0
21 2 5
21 3 2
21 4 0
21 5 5
21 6 5
21 7 0
21 8 1
21 9 5
21 10 0
21 11 4
21 12 5
21 13 2
21 14 4
21 15 4
21 16 1
21 17 2
21 18 0
21 19 3
21 20 0
21 21 0
21 22 5
21 23 1
21 24 0
21 25 3
21 26 0
21 27 0
21 28 5
21 29 4
21 30 0
21 31 3
22 0 1
22 1 0
22 2 0
22 3 0
22 4 4
22 5 1
22 6 5
22 7 0
22 8 4
22 9 1
22 10 4
22 11 1
22 12 0
22 13 2
22 14 4
22 15 5
22 16 3
22 17 3
22 18 0
22 19 3
22 20 0
22 21 4
22 22 0
22 23 4
22 24 5
22 25 0
22 26 1
22 27 5
22 28 5
22 29 3
22 30 4
22 31 0
23 0 2
23 1 2
23 2 2
23 3 5
23 4 3
23 5 2
23 6 2
23 7 0
23 8 0
23 9 2
23 10 5
23 11 1
23 12 2
23 13 2
23 14 3
23 15 3
23 16 0
23 17 0
23 18 2
23 19 5
23 20 3
23 21 0
23 22 5
23 23 3
23 24 1
23 25 5
23 26 4
23 27 0
23 28 0
23 29 1
23 30 0
23 31 0
24 0 0
24 1 1
24 2 5
24 3 4
24 4 3
24 5 3
24 6 2
24 7 2
24 8 4
24 9 5
24 10 2
24 11 3
24 12 1
24 13 3
24 14 0
24 15 3
24 16 4
24 17 0
24 18 5
24 19 1
24 20 0
24 21 5
24 22 0
24 23 3
24 24 4
24 25 1
24 26 0
24 27 2
24 28 2
24 29 2
24 30 5
24 31 3
25 0 0
25 1 0
25 2 4
25 3 2
25 4 4
25 5 1
25 6 1
25 7 4
25 8 0
25 9 4
25 10 2
25 11 3
25 12 2
25 13 0
25 14 1
25 15 3
25 16 5
25 17 2
25 18 4
25 19 0
25 20 5
25 21 1
25 22 1
25 23 3
25 24 1
25 25 0
25 26 0
25 27 3
25 28 0
25 29 5
25 30 3
25 31 0
26 0 3
26 1 0
26 2 0
26 3 2
26 4 0
26 5 1
26 6 1
26 7 1
26 8 1
26 9 2
26 10 0
26 11 1
26 12 5
26 13 1
26 14 4
26 15 0
26 16 1
26 17 0
26 18 0
26 19 3
26 20 0
26 21 1
26 22 0
26 23 5
26 24 0
26 25 0
26 26 3
26 27 1
26 28 1
26 29 3
26 30 3
26 31 5
27 0 3
27 1 0
27 2 4
27 3 2
27 4 3
27 5 3
27 6 0
27 7 0
27 8 0
27 9 3
27 10 5
27 11 0
27 12 0
27 13 3
27 14 1
27 15 0
27 16 5
27 17 4
27 18 2
27 19 2
27 20 4
27 21 4
27 22 3
27 23 2
27 24 0
27 25 2
27 26 4
27 27 3
27 28 3
27 29 0
27 30 5
27 31 3
28 0 0
28 1 3
28 2 1
28 3 3
28 4 4
28 5 3
28 6 4
28 7 5
28 8 1
28 9 3
28 10 3
28 11 4
28 12 5
28 13 2
28 14 0
28 15 3
28 16 0
28 17 0
28 18 3
28 19 0
28 20 4
28 21 1
28 22 2
28 23 1
28 24 3
28 25 3
28 26 1
28 27 4
28 28 5
28 29 2
28 30 5
28 31 2
29 0 2
29 1 4
29 2 3
29 3 1
29 4 2
29 5 2
29 6 3
29 7 4
29 8 0
29 9 0
29 10 1
29 11 1
29 12 0
29 13 5
29 14 4
29 15 2
29 16 4
29 17 2
29 18 5
29 19 4
29 20 2
29 21 4
29 22 4
29 23 1
29 24 0
29 25 2
29 26 4
29 27 2
29 28 1
29 29 0
29 30 3
29 31 0
30 0 0
30 1 0
30 2 1
30 3 2
30 4 1
30 5 0
30 6 0
30 7 0
30 8 4
30 9 0
30 10 3
30 11 1
30 12 4
30 13 0
30 14 2
30 15 0
30 16 3
30 17 0
30 18 0
30 19 4
30 20 2
30 21 2
30 22 1
30 23 0
30 24 0
30 25 3
30 26 3
30 27 2
30 28 3
30 29 4
30 30 4
30 31 2
31 0 5
31 1 4
31 2 2
31 3 1
31 4 2
31 5 0
31 6 3
31 7 2
31 8 0
31 9 2
31 10 2
31 11 0
31 12 3
31 13 1
31 14 0
31 15 0
31 16 3
31 17 2
31 18 1
31 19 1
31 20 4
31 21 5
31 22 3
31 23 0
31 24 0
31 25 4
31 26 1
31 27 4
31 28 5
31 29 2
31 30 2
31 31 3
