35 generic
5 11 5
5 12 3
5 13 4
5 14 3
5 15 0
5 16 3
5 17 0
5 18 5
5 19 1
5 20 1
5 21 4
5 22 0
5 23 4
5 24 0
5 25 2
5 26 3
5 27 1
5 28 3
5 29 5
5 30 0
5 31 3
5 32 2
5 33 0
5 34 0
6 0 2
6 1 5
6 2 3
6 3 4
6 4 0
6 5 5
6 6 5
6 7 1
6 8 2
6 9 4
6 10 3
6 11 4
6 12 0
6 13 0
6 14 0
6 15 2
6 16 0
6 17 1
6 18 4
6 19 4
6 20 1
6 21 5
6 22 0
6 23 0
6 24 1
6 25 2
6 26 0
6 27 5
6 28 5
6 29 0
6 30 3
6 31 0
6 32 1
6 33 1
6 34 2
7 0 0
7 1 5
7 2 3
7 3 5
7 4 2
7 5 1
7 6 0
7 7 0
7 8 0
7 9 0
7 10 4
7 11 1
7 12 0
7 13 1
7 14 0
7 15 4
7 16 2
7 17 1
7 18 3
7 19 4
7 20 4
7 21 5
7 22 5
7 23 3
7 24 4
7 25 0
7 26 5
7 27 3
7 28 5
7 29 3
7 30 4
7 31 5
7 32 0
7 33 4
7 34 4
8 0 2
8 1 4
8 2 1
8 3 4
8 4 0
8 5 0
8 6 2
8 7 3
8 8 0
8 9 2
8 10 5
8 11 4
8 12 2
8 13 1
8 14 1
8 15 1
8 16 1
8 17 0
8 18 5
8 19 3
8 20 1
8 21 4
8 22 1
8 23 2
8 24 2
8 25 1
8 26 4
8 27 3
8 28 0
8 29 4
8 30 3
8 31 2
8 32 1
8 33 1
8 34 4
9 0 5
9 1 0
9 2 0
9 3 5
9 4 3
9 5 2
9 6 2
9 7 2
9 8 4
9 9 3
9 10 2
9 11 4
9 12 2
9 13 3
9 14 1
9 15 4
9 16 5
9 17 3
9 18 5
9 19 1
9 20 0
9 21 2
9 22 0
9 23 0
9 24 1
9 25 4
9 26 0
9 27 3
9 28 4
9 29 5
9 30 3
9 31 0
9 32 3
9 33 2
9 34 3
10 0 1
10 1 3
10 2 5
10 3 1
10 4 0
10 5 4
10 6 5
10 7 4
10 8 2
10 9 1
10 10 4
10 11 2
10 12 5
10 13 3
10 14 3
10 15 1
10 16 5
10 17 5
10 18 5
10 19 0
10 20 3
10 21 0
10 22 5
10 23 0
10 24 4
10 25 3
10 26 5
10 27 2
10 28 0
10 29 5
10 30 5
10 31 0
10 32 2
10 33 1
10 34 2
11 0 3
11 1 2
11 2 1
11 3 1
11 4 3
11 5 0
11 6 0
11 7 3
11 8 0
11 9 4
11 10 0
11 11 4
11 12 0
11 13 0
11 14 0
11 15 0
11 16 5
11 17 1
11 18 3
11 19 4
11 20 5
11 21 0
11 22 2
11 23 0
11 24 0
11 25 2
11 26 3
11 27 4
11 28 5
11 29 0
11 30 0
11 31 0
11 32 5
11 33 4
11 34 5
12 0 5
12 1 0
12 2 3
12 3 0
12 4 2
12 5 4
12 6 5
12 7 0
12 8 1
12 9 0
12 10 3
12 11 4
12 12 5
12 13 0
12 14 4
12 15 1
12 16 4
12 17 4
12 18 4
12 19 0
12 20 3
12 21 4
12 22 4
12 23 1
12 24 0
12 25 4
12 26 5
12 27 5
12 28 3
12 29 2
12 30 0
12 31 2
12 32 0
12 33 1
12 34 2
13 0 3
13 1 2
13 2 4
13 3 5
13 4 1
13 5 0
13 6 0
13 7 3
13 8 4
13 9 3
13 10 3
13 11 0
13 12 0
13 13 4
13 14 5
13 15 0
13 16 2
13 17 5
13 18 0
13 19 1
13 20 4
13 21 3
13 22 4
13 23 2
13 24 2
13 25 0
13 26 3
13 27 4
13 28 1
13 29 3
13 30 3
13 31 3
13 32 3
13 33 0
13 34 4
14 0 2
14 1 0
14 2 5
14 3 3
14 4 1
14 5 1
14 6 0
14 7 1
14 8 1
14 9 1
14 10 0
14 11 0
14 12 0
14 13 4
14 14 1
14 15 2
14 16 5
14 17 4
14 18 2
14 19 5
14 20 2
14 21 3
14 22 5
14 23 0
14 24 5
14 25 5
14 26 5
14 27 0
14 28 0
14 29 2
14 30 0
14 31 4
14 32 1
14 33 0
14 34 2
15 0 0
15 1 3
15 2 1
15 3 0
15 4 2
15 5 3
15 6 1
15 7 0
15 8 0
15 9 3
15 10 2
15 11 0
15 12 2
15 13 5
15 14 4
15 15 5
15 16 0
15 17 2
15 18 5
15 19 1
15 20 0
15 21 4
15 22 3
15 23 5
15 24 0
15 25 3
15 26 3
15 27 0
15 28 1
15 29 4
15 30 3
15 31 5
15 32 4
15 33 0
15 34 1
16 0 5
16 1 0
16 2 5
16 3 0
16 4 1
16 5 0
16 6 2
16 7 3
16 8 1
16 9 5
16 10 5
16 11 0
16 12 5
16 13 3
16 14 4
16 15 4
16 16 1
16 17 0
16 18 0
16 19 1
16 20 2
16 21 0
16 22 0
16 23 4
16 24 0
16 25 3
16 26 3
16 27 1
16 28 2
16 29 4
16 30 5
16 31 3
16 32 4
16 33 4
16 34 0
17 0 0
17 1 4
17 2 2
17 3 5
17 4 0
17 5 0
17 6 4
17 7 2
17 8 0
17 9 1
17 10 2
17 11 3
17 12 3
17 13 3
17 14 0
17 15 2
17 16 3
17 17 5
17 18 1
17 19 0
17 20 3
17 21 3
17 22 2
17 23 5
17 24 5
17 25 4
17 26 2
17 27 0
17 28 4
17 29 1
17 30 2
17 31 2
17 32 5
17 33 2
17 34 3
18 0 4
18 1 4
18 2 0
18 3 5
18 4 1
18 5 2
18 6 3
18 7 5
18 8 2
18 9 5
18 10 2
18 11 1
18 12 4
18 13 3
18 14 4
18 15 1
18 16 1
18 17 3
18 18 1
18 19 3
18 20 1
18 21 3
18 22 1
18 23 4
18 24 5
18 25 0
18 26 1
18 27 0
18 28 3
18 29 0
18 30 2
18 31 2
18 32 2
18 33 0
18 34 0
19 0 1
19 1 0
19 2 5
19 3 2
19 4 5
19 5 5
19 6 4
19 7 1
19 8 2
19 9 5
19 10 1
19 11 5
19 12 1
19 13 0
19 14 2
19 15 1
19 16 4
19 17 3
19 18 3
19 19 2
19 20 5
19 21 5
19 22 2
19 23 0
19 24 0
19 25 5
19 26 2
19 27 2
19 28 4
19 29 1
19 30 0
19 31 4
19 32 1
19 33 2
19 34 1
20 0 3
20 1 4
20 2 5
20 3 3
20 4 4
20 5 3
20 6 4
20 7 0
20 8 3
20 9 3
20 10 5
20 11 0
20 12 5
20 13 5
20 14 1
20 15 1
20 16 4
20 17 3
20 18 5
20 19 4
20 20 2
20 21 3
20 22 1
20 23 4
20 24 0
20 25 1
20 26 5
20 27 5
20 28 2
20 29 5
20 30 5
20 31 0
20 32 4
20 33 1
20 34 1
21 0 4
21 1 4
21 2 4
21 3 1
21 4 3
21 5 0
21 6 4
21 7 0
21 8 0
21 9 0
21 10 5
21 11 1
21 12 2
21 13 5
21 14 2
21 15 1
21 16 0
21 17 1
21 18 3
21 19 1
21 20 2
21 21 3
21 22 5
21 23 0
21 24 0
21 25 1
21 26 2
21 27 2
21 28 0
21 29 0
21 30 2
21 31 0
21 32 0
21 33 3
21 34 4
22 0 2
22 1 0
22 2 0
22 3 3
22 4 3
22 5 3
22 6 5
22 7 0
22 8 3
22 9 2
22 10 2
22 11 2
22 12 2
22 13 4
22 14 4
22 15 2
22 16 1
22 17 5
22 18 2
22 19 2
22 20 0
22 21 0
22 22 4
22 23 4
22 24 5
22 25 2
22 26 2
22 27 0
22 28 0
22 29 3
22 30 0
22 31 0
22 32 4
22 33 5
22 34 3
23 0 0
23 1 4
23 2 3
23 3 5
23 4 3
23 5 2
23 6 0
23 7 3
23 8 3
23 9 1
23 10 0
23 11 4
23 12 0
23 13 0
23 14 1
23 15 4
23 16 5
23 17 4
23 18 2
23 19 2
23 20 4
23 21 0
23 22 1
23 23 0
23 24 4
23 25 5
23 26 0
23 27 1
23 28 5
23 29 3
23 30 4
23 31 3
23 32 4
23 33 4
23 34 4
24 0 2
24 1 4
24 2 3
24 3 3
24 4 2
24 5 3
24 6 0
24 7 3
24 8 0
24 9 2
24 10 0
24 11 5
24 12 5
24 13 2
24 14 2
24 15 3
24 16 2
24 17 0
24 18 0
24 19 2
24 20 2
24 21 2
24 22 1
24 23 4
24 24 2
24 25 1
24 26 5
24 27 5
24 28 5
24 29 5
24 30 0
24 31 1
24 32 5
24 33 5
24 34 1
25 0 2
25 1 3
25 2 3
25 3 3
25 4 1
25 5 2
25 6 0
25 7 2
25 8 0
25 9 3
25 10 3
25 11 5
25 12 3
25 13 0
25 14 2
25 15 2
25 16 2
25 17 0
25 18 1
25 19 0
25 20 3
25 21 4
25 22 2
25 23 2
25 24 4
25 25 4
25 26 5
25 27 0
25 28 3
25 29 3
25 30 5
25 31 0
25 32 2
25 33 0
25 34 3
26 0 2
26 1 5
26 2 3
26 3 5
26 4 0
26 5 0
26 6 0
26 7 2
26 8 2
26 9 2
26 10 2
26 11 1
26 12 0
26 13 0
26 14 4
26 15 0
26 16 0
26 17 3
26 18 2
26 19 1
26 20 3
26 21 3
26 22 4
26 23 0
26 24 0
26 25 2
26 26 3
26 27 0
26 28 1
26 29 3
26 30 4
26 31 3
26 32 4
26 33 0
26 34 3
27 0 1
27 1 3
27 2 1
27 3 0
27 4 5
27 5 5
27 6 3
27 7 0
27 8 0
27 9 2
27 10 0
27 11 2
27 12 1
27 13 1
27 14 3
27 15 4
27 16 0
27 17 0
27 18 4
27 19 5
27 20 4
27 21 2
27 22 0
27 23 5
27 24 3
27 25 0
27 26 0
27 27 5
27 28 0
27 29 0
27 30 1
27 31 1
27 32 5
27 33 4
27 34 5
28 0 3
28 1 1
28 2 4
28 3 0
28 4 2
28 5 0
28 6 3
28 7 3
28 8 5
28 9 4
28 10 2
28 11 5
28 12 5
28 13 0
28 14 1
28 15 2
28 16 4
28 17 1
28 18 4
28 19 0
28 20 2
28 21 4
28 22 0
28 23 2
28 24 4
28 25 2
28 26 5
28 27 3
28 28 4
28 29 0
28 30 2
28 31 3
28 32 3
28 33 0
28 34 1
29 0 4
29 1 0
29 2 3
29 3 0
29 4 2
29 5 2
29 6 4
29 7 4
29 8 0
29 9 4
29 10 5
29 11 4
29 12 3
29 13 0
29 14 1
29 15 4
29 16 5
29 17 4
29 18 3
29 19 3
29 20 2
29 21 4
29 22 0
29 23 0
29 24 0
29 25 0
29 26 0
29 27 0
29 28 3
29 29 0
29 30 4
29 31 5
29 32 0
29 33 5
29 34 2
30 0 1
30 1 2
30 2 5
30 3 5
30 4 0
30 5 1
30 6 2
30 7 0
30 8 0
30 9 5
30 10 1
30 11 0
30 12 0
30 13 3
30 14 2
30 15 2
30 16 0
30 17 1
30 18 1
30 19 4
30 20 0
30 21 5
30 22 5
30 23 5
30 24 0
30 25 4
30 26 0
30 27 0
30 28 3
30 29 3
30 30 4
30 31 0
30 32 3
30 33 1
30 34 5
31 0 1
31 1 1
31 2 5
31 3 2
31 4 5
31 5 2
31 6 4
31 7 0
31 8 1
31 9 2
31 10 0
31 11 5
31 12 5
31 13 1
31 14 4
31 15 0
31 16 0
31 17 4
31 18 4
31 19 0
31 20 3
31 21 4
31 22 0
31 23 0
31 24 0
31 25 0
31 26 5
31 27 5
31 28 0
31 29 2
31 30 2
31 31 0
31 32 2
31 33 4
31 34 3
32 0 0
32 1 0
32 2 0
32 3 0
32 4 3
32 5 5
32 6 5
32 7 0
32 8 0
32 9 0
32 10 5
32 11 4
32 12 4
32 13 5
32 14 0
32 15 0
32 16 0
32 17 1
32 18 3
32 19 1
32 20 4
32 21 5
32 22 5
32 23 0
32 24 4
32 25 0
32 26 3
32 27 5
32 28 0
32 29 4
32 30 1
32 31 0
32 32 5
32 33 3
32 34 2
33 0 3
33 1 1
33 2 4
33 3 3
33 4 0
33 5 2
33 6 3
33 7 2
33 8 1
33 9 4
33 10 1
33 11 4
33 12 1
33 13 0
33 14 4
33 15 4
33 16 1
33 17 5
33 18 0
33 19 3
33 20 4
33 21 5
33 22 4
33 23 3
33 24 3
33 25 0
33 26 4
33 27 0
33 28 2
33 29 3
33 30 5
33 31 2
33 32 5
33 33 2
33 34 2
34 0 3
34 1 1
34 2 1
34 3 4
34 4 5
34 5 2
34 6 0
34 7 0
34 8 0
34 9 1
34 10 0
34 11 2
34 12 0
34 13 0
34 14 1
34 15 4
34 16 3
34 17 3
34 18 1
34 19 1
34 20 0
34 21 0
34 22 0
34 23 5
34 24 0
34 25 4
34 26 3
34 27 4
34 28 1
34 29 2
34 30 4
34 31 4
34 32 2
34 33 0
34 34 1
