36 generic
17 11 2
17 12 0
17 13 2
17 14 0
17 15 0
17 16 5
17 17 0
17 18 0
17 19 4
17 20 0
17 21 3
17 22 0
17 23 5
17 24 4
17 25 4
17 26 1
17 27 4
17 28 0
17 29 1
17 30 0
17 31 5
17 32 0
17 33 3
17 34 0
17 35 4
18 0 0
18 1 0
18 2 1
18 3 0
18 4 0
18 5 0
18 6 0
18 7 0
18 8 1
18 9 0
18 10 0
18 11 5
18 12 0
18 13 0
18 14 5
18 15 0
18 16 3
18 17 0
18 18 0
18 19 0
18 20 0
18 21 1
18 22 0
18 23 1
18 24 0
18 25 2
18 26 2
18 27 0
18 28 1
18 29 0
18 30 0
18 31 0
18 32 3
18 33 0
18 34 0
18 35 0
19 0 3
19 1 0
19 2 4
19 3 5
19 4 1
19 5 4
19 6 1
19 7 3
19 8 5
19 9 4
19 10 4
19 11 0
19 12 0
19 13 1
19 14 1
19 15 3
19 16 0
19 17 0
19 18 5
19 19 4
19 20 2
19 21 0
19 22 4
19 23 0
19 24 1
19 25 2
19 26 4
19 27 0
19 28 0
19 29 1
19 30 3
19 31 5
19 32 0
19 33 0
19 34 4
19 35 5
20 0 0
20 1 4
20 2 0
20 3 0
20 4 0
20 5 0
20 6 1
20 7 2
20 8 0
20 9 0
20 10 0
20 11 0
20 12 3
20 13 0
20 14 1
20 15 3
20 16 0
20 17 0
20 18 0
20 19 0
20 20 0
20 21 0
20 22 3
20 23 5
20 24 0
20 25 0
20 26 1
20 27 5
20 28 4
20 29 0
20 30 0
20 31 4
20 32 0
20 33 0
20 34 0
20 35 1
21 0 1
21 1 0
21 2 0
21 3 0
21 4 5
21 5 0
21 6 0
21 7 0
21 8 3
21 9 0
21 10 0
21 11 0
21 12 1
21 13 0
21 14 5
21 15 0
21 16 1
21 17 4
21 18 4
21 19 5
21 20 0
21 21 0
21 22 0
21 23 3
21 24 0
21 25 3
21 26 0
21 27 3
21 28 5
21 29 0
21 30 0
21 31 0
21 32 1
21 33 2
21 34 5
21 35 0
22 0 0
22 1 0
22 2 2
22 3 2
22 4 2
22 5 0
22 6 0
22 7 4
22 8 0
22 9 0
22 10 0
22 11 0
22 12 0
22 13 5
22 14 0
22 15 0
22 16 4
22 17 5
22 18 0
22 19 1
22 20 1
22 21 4
22 22 0
22 23 3
22 24 2
22 25 5
22 26 0
22 27 5
22 28 0
22 29 2
22 30 0
22 31 0
22 32 0
22 33 2
22 34 0
22 35 2
23 0 2
23 1 0
23 2 4
23 3 0
23 4 4
23 5 0
23 6 0
23 7 0
23 8 4
23 9 0
23 10 5
23 11 0
23 12 4
23 13 1
23 14 0
23 15 0
23 16 4
23 17 0
23 18 1
23 19 0
23 20 4
23 21 0
23 22 2
23 23 1
23 24 2
23 25 0
23 26 0
23 27 1
23 28 0
23 29 1
23 30 1
23 31 3
23 32 0
23 33 5
23 34 1
23 35 4
24 0 0
24 1 0
24 2 0
24 3 4
24 4 1
24 5 0
24 6 3
24 7 3
24 8 0
24 9 0
24 10 5
24 11 0
24 12 0
24 13 3
24 14 0
24 15 5
24 16 5
24 17 0
24 18 0
24 19 0
24 20 0
24 21 2
24 22 0
24 23 0
24 24 4
24 25 0
24 26 1
24 27 0
24 28 4
24 29 1
24 30 4
24 31 0
24 32 0
24 33 2
24 34 2
24 35 0
25 0 0
25 1 5
25 2 0
25 3 0
25 4 5
25 5 0
25 6 2
25 7 2
25 8 3
25 9 0
25 10 0
25 11 1
25 12 0
25 13 0
25 14 5
25 15 0
25 16 0
25 17 0
25 18 2
25 19 5
25 20 1
25 21 3
25 22 1
25 23 0
25 24 3
25 25 4
25 26 4
25 27 0
25 28 0
25 29 0
25 30 0
25 31 0
25 32 3
25 33 2
25 34 0
25 35 0
26 0 0
26 1 1
26 2 0
26 3 0
26 4 0
26 5 0
26 6 3
26 7 5
26 8 0
26 9 4
26 10 0
26 11 0
26 12 1
26 13 3
26 14 2
26 15 2
26 16 4
26 17 5
26 18 2
26 19 0
26 20 4
26 21 4
26 22 0
26 23 0
26 24 5
26 25 2
26 26 0
26 27 4
26 28 0
26 29 0
26 30 2
26 31 2
26 32 0
26 33 3
26 34 0
26 35 0
27 0 1
27 1 0
27 2 5
27 3 2
27 4 0
27 5 0
27 6 0
27 7 0
27 8 2
27 9 4
27 10 0
27 11 0
27 12 0
27 13 1
27 14 3
27 15 0
27 16 0
27 17 0
27 18 5
27 19 0
27 20 0
27 21 0
27 22 0
27 23 0
27 24 0
27 25 0
27 26 0
27 27 2
27 28 2
27 29 0
27 30 5
27 31 5
27 32 1
27 33 1
27 34 5
27 35 0
28 0 2
28 1 2
28 2 5
28 3 0
28 4 0
28 5 5
28 6 5
28 7 5
28 8 2
28 9 0
28 10 3
28 11 2
28 12 0
28 13 0
28 14 0
28 15 0
28 16 3
28 17 4
28 18 5
28 19 0
28 20 0
28 21 0
28 22 3
28 23 5
28 24 5
28 25 4
28 26 2
28 27 5
28 28 0
28 29 0
28 30 0
28 31 3
28 32 0
28 33 0
28 34 0
28 35 0
29 0 4
29 1 2
29 2 0
29 3 4
29 4 0
29 5 5
29 6 5
29 7 4
29 8 1
29 9 5
29 10 5
29 11 0
29 12 0
29 13 3
29 14 0
29 15 0
29 16 1
29 17 0
29 18 3
29 19 0
29 20 3
29 21 0
29 22 1
29 23 0
29 24 0
29 25 0
29 26 0
29 27 0
29 28 0
29 29 0
29 30 0
29 31 0
29 32 0
29 33 0
29 34 0
29 35 1
30 0 3
30 1 0
30 2 1
30 3 0
30 4 3
30 5 0
30 6 3
30 7 0
30 8 5
30 9 2
30 10 0
30 11 0
30 12 2
30 13 5
30 14 0
30 15 0
30 16 3
30 17 2
30 18 0
30 19 0
30 20 0
30 21 3
30 22 0
30 23 0
30 24 0
30 25 0
30 26 5
30 27 0
30 28 2
30 29 0
30 30 1
30 31 0
30 32 2
30 33 0
30 34 3
30 35 3
31 0 3
31 1 0
31 2 3
31 3 1
31 4 3
31 5 0
31 6 0
31 7 2
31 8 0
31 9 0
31 10 5
31 11 0
31 12 1
31 13 0
31 14 3
31 15 2
31 16 0
31 17 0
31 18 0
31 19 5
31 20 0
31 21 4
31 22 4
31 23 0
31 24 0
31 25 0
31 26 0
31 27 0
31 28 0
31 29 2
31 30 3
31 31 0
31 32 0
31 33 1
31 34 0
31 35 0
32 0 0
32 1 0
32 2 2
32 3 0
32 4 3
32 5 0
32 6 0
32 7 4
32 8 0
32 9 1
32 10 0
32 11 3
32 12 1
32 13 0
32 14 5
32 15 1
32 16 0
32 17 0
32 18 0
32 19 2
32 20 4
32 21 4
32 22 0
32 23 0
32 24 2
32 25 0
32 26 0
32 27 0
32 28 1
32 29 1
32 30 0
32 31 0
32 32 5
32 33 0
32 34 3
32 35 0
33 0 2
33 1 0
33 2 0
33 3 0
33 4 5
33 5 2
33 6 5
33 7 3
33 8 0
33 9 4
33 10 0
33 11 0
33 12 0
33 13 4
33 14 3
33 15 2
33 16 0
33 17 2
33 18 0
33 19 5
33 20 2
33 21 0
33 22 0
33 23 0
33 24 0
33 25 0
33 26 0
33 27 2
33 28 0
33 29 4
33 30 3
33 31 5
33 32 0
33 33 1
33 34 3
33 35 0
34 0 5
34 1 0
34 2 1
34 3 0
34 4 3
34 5 0
34 6 0
34 7 0
34 8 0
34 9 0
34 10 1
34 11 1
34 12 0
34 13 0
34 14 0
34 15 0
34 16 3
34 17 0
34 18 1
34 19 0
34 20 1
34 21 1
34 22 4
34 23 5
34 24 0
34 25 3
34 26 2
34 27 0
34 28 0
34 29 0
34 30 2
34 31 0
34 32 4
34 33 0
34 34 0
34 35 0
35 0 1
35 1 0
35 2 5
35 3 4
35 4 0
35 5 1
35 6 2
35 7 2
35 8 0
35 9 0
35 10 0
35 11 0
35 12 4
35 13 0
35 14 0
35 15 0
35 16 0
35 17 0
35 18 0
35 19 0
35 20 0
35 21 2
35 22 4
35 23 0
35 24 0
35 25 4
35 26 0
35 27 0
35 28 5
35 29 0
35 30 0
35 31 3
35 32 0
35 33 5
35 34 2
35 35 2
