35 generic
28 5 0
28 6 0
28 7 1
28 8 4
28 9 0
28 10 0
28 11 3
28 12 0
28 13 0
28 14 0
28 15 2
28 16 0
28 17 5
28 18 0
28 19 0
28 20 0
28 21 0
28 22 1
28 23 0
28 24 5
28 25 0
28 26 4
28 27 0
28 28 4
28 29 0
28 30 3
28 31 0
28 32 5
28 33 0
28 34 0
29 0 3
29 1 0
29 2 4
29 3 0
29 4 5
29 5 2
29 6 3
29 7 0
29 8 2
29 9 0
29 10 5
29 11 2
29 12 4
29 13 0
29 14 0
29 15 0
29 16 0
29 17 0
29 18 0
29 19 0
29 20 1
29 21 0
29 22 1
29 23 0
29 24 0
29 25 0
29 26 4
29 27 0
29 28 0
29 29 2
29 30 1
29 31 1
29 32 4
29 33 1
29 34 1
30 0 3
30 1 0
30 2 0
30 3 0
30 4 5
30 5 0
30 6 0
30 7 5
30 8 0
30 9 5
30 10 1
30 11 0
30 12 0
30 13 3
30 14 5
30 15 3
30 16 4
30 17 0
30 18 4
30 19 1
30 20 0
30 21 2
30 22 0
30 23 1
30 24 0
30 25 0
30 26 5
30 27 0
30 28 0
30 29 0
30 30 2
30 31 3
30 32 4
30 33 2
30 34 2
31 0 2
31 1 2
31 2 5
31 3 5
31 4 0
31 5 3
31 6 1
31 7 0
31 8 5
31 9 5
31 10 0
31 11 3
31 12 3
31 13 0
31 14 0
31 15 0
31 16 4
31 17 0
31 18 2
31 19 0
31 20 0
31 21 0
31 22 0
31 23 0
31 24 3
31 25 0
31 26 2
31 27 2
31 28 4
31 29 0
31 30 0
31 31 4
31 32 0
31 33 1
31 34 2
32 0 3
32 1 3
32 2 0
32 3 0
32 4 0
32 5 0
32 6 2
32 7 0
32 8 2
32 9 1
32 10 4
32 11 0
32 12 3
32 13 0
32 14 4
32 15 0
32 16 0
32 17 0
32 18 0
32 19 0
32 20 0
32 21 4
32 22 4
32 23 1
32 24 0
32 25 2
32 26 4
32 27 0
32 28 0
32 29 0
32 30 0
32 31 1
32 32 0
32 33 0
32 34 0
33 0 3
33 1 0
33 2 0
33 3 0
33 4 0
33 5 0
33 6 3
33 7 5
33 8 5
33 9 0
33 10 2
33 11 0
33 12 0
33 13 0
33 14 0
33 15 5
33 16 5
33 17 2
33 18 3
33 19 0
33 20 0
33 21 4
33 22 0
33 23 0
33 24 3
33 25 0
33 26 0
33 27 1
33 28 3
33 29 2
33 30 0
33 31 3
33 32 4
33 33 4
33 34 3
34 0 0
34 1 0
34 2 5
34 3 4
34 4 3
34 5 0
34 6 0
34 7 0
34 8 0
34 9 0
34 10 5
34 11 0
34 12 5
34 13 2
34 14 0
34 15 0
34 16 0
34 17 3
34 18 5
34 19 0
34 20 0
34 21 3
34 22 4
34 23 1
34 24 2
34 25 5
34 26 1
34 27 0
34 28 0
34 29 0
34 30 0
34 31 0
34 32 0
34 33 1
34 34 5
